combo_upcharge,id,establishment,name,attribute_type,price,sorting,updated_by,variable_pricing_by,tax_class,created_by,category
2.0000,10850,/enterprise/Establishment/3/,Corned Beef Schwartzie Whole,2,2.0,21,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10851,/enterprise/Establishment/3/,Corned Beef & Swiss Whole,2,0.0,20,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
2.0000,10852,/enterprise/Establishment/3/,Crusher Whole,2,2.0,22,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10853,/enterprise/Establishment/3/,Custom Cheese Whole,2,0.0,23,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10854,/enterprise/Establishment/3/,Custom Whole,2,0.0,24,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10855,/enterprise/Establishment/3/,Gianna Whole,2,0.0,26,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10856,/enterprise/Establishment/3/,Ham & Cheese Diablo Whole,2,0.0,28,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10857,/enterprise/Establishment/3/,Ham & Cheese Whole,2,0.0,27,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10858,/enterprise/Establishment/3/,Healthy Cheese Whole,2,0.0,30,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10859,/enterprise/Establishment/3/,Healthy Ham & Cheese Whole,2,0.0,31,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10860,/enterprise/Establishment/3/,Italian Diablo Whole,2,0.0,33,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10861,/enterprise/Establishment/3/,Italian Tuna Whole,2,0.0,34,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10862,/enterprise/Establishment/3/,Italian Whole,2,0.0,32,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10863,/enterprise/Establishment/3/,Knuckle Whole,2,0.0,35,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10864,/enterprise/Establishment/3/,Milano Whole,2,0.0,101,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10865,/enterprise/Establishment/3/,Mild Italian Whole,2,0.0,102,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10866,/enterprise/Establishment/3/,Mild Sharp Italian Whole,2,0.0,103,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10867,/enterprise/Establishment/3/,Napolitano Whole,2,0.0,106,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10868,/enterprise/Establishment/3/,Nellie Whole,2,0.0,107,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10869,/enterprise/Establishment/3/,New Yorker Whole,2,0.0,108,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10870,/enterprise/Establishment/3/,Nonna's Veggie Whole,2,0.0,109,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10871,/enterprise/Establishment/3/,Old Fashioned Meatball Whole,2,0.0,110,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10872,/enterprise/Establishment/3/,Old Italian Whole,2,0.0,111,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10873,/enterprise/Establishment/3/,Old World Style Meatball Whole,2,0.0,112,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10874,/enterprise/Establishment/3/,Pal Joey Whole,2,0.0,113,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10875,/enterprise/Establishment/3/,Pescara Whole,2,0.0,114,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10876,/enterprise/Establishment/3/,Philly Cheesesteak Whole,2,0.0,115,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10877,/enterprise/Establishment/3/,Pizza Steak Whole,2,0.0,116,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10878,/enterprise/Establishment/3/,Pork Diablo Whole,2,0.0,117,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10879,/enterprise/Establishment/3/,"""R"" Special Whole",2,0.0,118,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10880,/enterprise/Establishment/3/,Roast Beef & Cheese Whole,2,0.0,0,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10881,/enterprise/Establishment/3/,Roast Beef Diablo Whole,2,0.0,120,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
2.0000,10882,/enterprise/Establishment/3/,Roast Beef Schwartzie Whole,2,2.0,121,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10883,/enterprise/Establishment/3/,Sharp Italian Whole,2,0.0,122,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10884,/enterprise/Establishment/3/,Sicilian Whole,2,0.0,123,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10885,/enterprise/Establishment/3/,"Slim ""T"" Whole",2,0.0,124,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10886,/enterprise/Establishment/3/,Soprano Whole,2,0.0,125,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10887,/enterprise/Establishment/3/,Sopressata & Sharp Whole,2,0.0,126,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10888,/enterprise/Establishment/3/,Sulmona Whole,2,0.0,127,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10889,/enterprise/Establishment/3/,Suprimo Whole,2,0.0,128,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10890,/enterprise/Establishment/3/,Tavern & Swiss Whole,2,0.0,129,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10891,/enterprise/Establishment/3/,Tuna Delight Whole,2,0.0,131,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10892,/enterprise/Establishment/3/,Tuna Diablo Whole,2,0.0,132,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10893,/enterprise/Establishment/3/,Turkey & Cheese Whole,2,0.0,134,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10894,/enterprise/Establishment/3/,Turkey Diablo Whole,2,0.0,135,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
2.0000,10895,/enterprise/Establishment/3/,Turkey Schwartzie Whole,2,2.0,136,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10896,/enterprise/Establishment/3/,Veggie Diablo Whole,2,0.0,137,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
2.0000,10897,/enterprise/Establishment/3/,Whacked Chicken Whole,2,2.0,138,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
0.0000,10898,/enterprise/Establishment/3/,White Tuna Whole,2,0.0,139,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/594/
2.0000,18437,/enterprise/Establishment/3/,Chicken Colette Whole,2,2.0,14,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
0.0000,18438,/enterprise/Establishment/3/,LTO Sandwich Whole,2,0.0,36,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
4.0000,18924,/enterprise/Establishment/3/,The Primo Pilgrim Whole,2,4.0,130,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
0.0000,19253,/enterprise/Establishment/3/,Tray Super-Duper #4,1,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
0.0000,44239,/enterprise/Establishment/3/,Chicken Salad Whole,2,0.0,18,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
0.0000,44240,/enterprise/Establishment/3/,Egg Salad Whole,2,0.0,25,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
0.0000,44241,/enterprise/Establishment/3/,Tuna Salad Whole,2,0.0,133,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
0.0000,420385,/enterprise/Establishment/3/,Ham Salami & Cheese Whole,2,0.0,29,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
0.0000,432367,/enterprise/Establishment/3/,Muffaletta Whole,2,0.0,104,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
2.0000,433754,/enterprise/Establishment/3/,Chicken Cutlet & Cheese Whole,2,2.0,15,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/594/
0.0000,10767,/enterprise/Establishment/3/,Abruzzi Whole,2,0.0,1,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10768,/enterprise/Establishment/3/,American Whole,2,0.0,2,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10769,/enterprise/Establishment/3/,Audiablo Whole,2,2.0,3,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10770,/enterprise/Establishment/3/,Audie Whole,2,2.0,4,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10771,/enterprise/Establishment/3/,Bada Bing Whole,2,2.0,5,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10772,/enterprise/Establishment/3/,Bada Boom Whole,2,2.0,6,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10773,/enterprise/Establishment/3/,"Big ""T"" Diablo Whole",2,0.0,8,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10774,/enterprise/Establishment/3/,"Big ""T"" Whole",2,0.0,7,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10775,/enterprise/Establishment/3/,Muffaletta Diablo Whole,2,0.0,105,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10776,/enterprise/Establishment/3/,Bologna & Cheese Whole,2,0.0,9,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10777,/enterprise/Establishment/3/,Buffalo Chicken Cheesesteak Whole,2,0.0,10,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10778,/enterprise/Establishment/3/,Buffalo Cutlet Whole,2,2.0,11,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10779,/enterprise/Establishment/3/,Cheese Deluxe Whole,2,0.0,12,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10780,/enterprise/Establishment/3/,Chicken Cheesesteak Whole,2,0.0,13,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10781,/enterprise/Establishment/3/,Chicken Diablo Whole,2,2.0,16,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10782,/enterprise/Establishment/3/,Chicken Parm Whole,2,2.0,17,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10783,/enterprise/Establishment/3/,Chicken Suprimo Whole,2,2.0,19,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10784,/enterprise/Establishment/3/,Corned Beef Schwartzie Whole,2,2.0,21,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10785,/enterprise/Establishment/3/,Corned Beef & Swiss Whole,2,0.0,20,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10786,/enterprise/Establishment/3/,Crusher Whole,2,2.0,22,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10787,/enterprise/Establishment/3/,Custom Cheese Whole,2,0.0,23,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10788,/enterprise/Establishment/3/,Custom Whole,2,0.0,24,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10789,/enterprise/Establishment/3/,Gianna Whole,2,0.0,26,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10790,/enterprise/Establishment/3/,Ham & Cheese Diablo Whole,2,0.0,28,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10791,/enterprise/Establishment/3/,Ham & Cheese Whole,2,0.0,27,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10792,/enterprise/Establishment/3/,Healthy Cheese Whole,2,0.0,30,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10793,/enterprise/Establishment/3/,Healthy Ham & Cheese Whole,2,0.0,31,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10794,/enterprise/Establishment/3/,Italian Diablo Whole,2,0.0,33,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10795,/enterprise/Establishment/3/,Italian Tuna Whole,2,0.0,34,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10796,/enterprise/Establishment/3/,Italian Whole,2,0.0,32,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10797,/enterprise/Establishment/3/,Knuckle Whole,2,0.0,35,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10798,/enterprise/Establishment/3/,Milano Whole,2,0.0,101,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10799,/enterprise/Establishment/3/,Mild Italian Whole,2,0.0,102,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10800,/enterprise/Establishment/3/,Mild Sharp Italian Whole,2,0.0,103,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10801,/enterprise/Establishment/3/,Napolitano Whole,2,0.0,106,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10802,/enterprise/Establishment/3/,Nellie Whole,2,0.0,107,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10803,/enterprise/Establishment/3/,New Yorker Whole,2,0.0,108,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10804,/enterprise/Establishment/3/,Nonna's Veggie Whole,2,0.0,109,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10805,/enterprise/Establishment/3/,Old Fashioned Meatball Whole,2,0.0,110,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10806,/enterprise/Establishment/3/,Old Italian Whole,2,0.0,111,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10807,/enterprise/Establishment/3/,Old World Style Meatball Whole,2,0.0,112,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10808,/enterprise/Establishment/3/,Pal Joey Whole,2,0.0,113,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10809,/enterprise/Establishment/3/,Pescara Whole,2,0.0,114,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10810,/enterprise/Establishment/3/,Philly Cheesesteak Whole,2,0.0,115,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10811,/enterprise/Establishment/3/,Pizza Steak Whole,2,0.0,116,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10812,/enterprise/Establishment/3/,Pork Diablo Whole,2,0.0,117,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10813,/enterprise/Establishment/3/,"""R"" Special Whole",2,0.0,118,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10814,/enterprise/Establishment/3/,Roast Beef & Cheese Whole,2,0.0,119,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10815,/enterprise/Establishment/3/,Roast Beef Diablo Whole,2,0.0,120,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10816,/enterprise/Establishment/3/,Roast Beef Schwartzie Whole,2,2.0,121,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10817,/enterprise/Establishment/3/,Sharp Italian Whole,2,0.0,122,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10818,/enterprise/Establishment/3/,Sicilian Whole,2,0.0,123,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10819,/enterprise/Establishment/3/,"Slim ""T"" Whole",2,0.0,124,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10820,/enterprise/Establishment/3/,Soprano Whole,2,0.0,125,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10821,/enterprise/Establishment/3/,Sopressata & Sharp Whole,2,0.0,126,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10822,/enterprise/Establishment/3/,Sulmona Whole,2,0.0,127,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10823,/enterprise/Establishment/3/,Suprimo Whole,2,0.0,128,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10824,/enterprise/Establishment/3/,Tavern & Swiss Whole,2,0.0,129,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10825,/enterprise/Establishment/3/,Tuna Delight Whole,2,0.0,131,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10826,/enterprise/Establishment/3/,Tuna Diablo Whole,2,0.0,132,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10827,/enterprise/Establishment/3/,Turkey & Cheese Whole,2,0.0,0,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10828,/enterprise/Establishment/3/,Turkey Diablo Whole,2,0.0,135,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10829,/enterprise/Establishment/3/,Turkey Schwartzie Whole,2,2.0,136,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10830,/enterprise/Establishment/3/,Veggie Diablo Whole,2,0.0,137,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,10831,/enterprise/Establishment/3/,Whacked Chicken Whole,2,2.0,138,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
0.0000,10832,/enterprise/Establishment/3/,White Tuna Whole,2,0.0,139,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/593/
2.0000,18435,/enterprise/Establishment/3/,Chicken Colette Whole,2,2.0,14,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/593/
0.0000,18436,/enterprise/Establishment/3/,LTO Sandwich Whole,2,0.0,36,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/593/
